selling_price,kms_driven,car_age,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_type_Manual,owner_type_Fourth & Above Owner,owner_type_Second Owner,owner_type_Test Drive Car,owner_type_Third Owner
400000,120000,11,True,False,False,False,True,False,True,False,False,False,False
120000,120000,16,False,False,False,True,True,False,True,False,True,False,False
625000,80000,10,True,False,False,False,True,False,True,False,False,False,False
110000,80000,20,False,False,False,True,True,False,True,False,False,False,False
490000,100000,13,True,False,False,False,True,False,True,False,False,False,False
140000,120000,16,False,False,False,True,True,False,True,False,True,False,False
175000,149000,14,True,False,False,False,True,False,True,False,True,False,False
90000,65000,20,False,False,False,True,True,False,True,False,True,False,False
275000,100000,16,True,False,False,False,True,False,True,False,True,False,False
300000,65000,14,True,False,False,False,True,False,True,False,True,False,False
270000,19000,7,False,False,False,True,True,False,True,False,True,False,False
130000,80000,15,False,False,False,True,True,False,True,False,True,False,False
275000,30000,10,False,False,False,True,True,False,True,False,False,False,False
352000,109000,13,True,False,False,False,True,False,True,False,False,False,False
180000,90000,13,False,False,True,False,True,False,True,False,False,False,False
150000,90000,13,False,False,False,True,True,False,True,False,False,False,False
300000,110000,15,True,False,False,False,True,False,True,False,True,False,False
225000,120000,18,True,False,False,False,True,False,True,False,False,False,False
600000,44000,11,True,False,False,False,True,False,True,False,False,False,False
500000,80000,10,False,False,False,True,True,False,True,False,False,False,False
900000,5000,7,False,False,False,True,True,False,True,False,False,False,False
600000,61000,9,False,False,False,True,True,False,True,False,False,False,False
450000,100000,14,True,False,False,False,True,False,True,False,True,False,False
270000,27633,16,False,False,False,True,True,False,True,False,False,False,False
310000,100000,15,True,False,False,False,True,False,True,False,False,False,True
250000,100000,13,False,False,True,False,True,False,True,False,False,False,False
700000,12586,6,False,False,False,True,False,False,True,False,False,False,False
650000,38083,7,True,False,False,False,False,False,True,False,False,False,False
400000,55328,13,True,False,False,False,False,False,True,False,False,False,False
425000,81632,13,True,False,False,False,False,False,True,False,False,False,False
600000,155201,9,True,False,False,False,False,False,True,False,False,False,False
600000,93283,12,True,False,False,False,False,False,True,False,False,False,False
300000,217871,16,True,False,False,False,False,False,True,False,False,False,False
450000,90165,13,True,False,False,False,False,False,True,False,False,False,False
750000,101504,11,True,False,False,False,False,False,True,False,False,False,False
325000,86017,15,True,False,False,False,False,False,True,False,True,False,False
900000,85036,12,True,False,False,False,False,False,True,False,True,False,False
180000,91086,19,False,False,False,True,False,False,True,False,True,False,False
350000,160254,12,True,False,False,False,False,False,True,False,True,False,False
600000,125531,12,True,False,False,False,False,False,True,False,True,False,False
900000,60000,6,True,False,False,False,True,False,True,False,False,False,False
350000,100000,19,True,False,False,False,True,False,True,False,False,False,False
280000,90000,12,True,False,False,False,True,False,True,False,False,False,True
225000,120000,16,True,False,False,False,True,False,True,False,True,False,False
520000,82000,11,True,False,False,False,True,False,True,False,False,False,False
509999,60000,9,True,False,False,False,True,False,True,False,False,False,False
556000,24000,6,False,False,False,True,True,False,True,False,False,False,False
225000,120000,11,True,False,False,False,True,False,True,False,False,False,False
325000,65000,12,True,False,False,False,False,False,True,False,False,False,False
365000,65000,12,True,False,False,False,False,False,True,False,False,False,False
850000,84000,10,True,False,False,False,False,False,True,False,False,False,False
350000,75000,12,True,False,False,False,False,False,True,False,False,False,False
225000,50000,18,True,False,False,False,False,False,True,False,False,False,False
135000,50000,14,False,False,False,True,True,False,True,False,False,False,False
140000,49000,18,False,False,False,True,False,False,True,False,False,False,False
665000,560000,9,True,False,False,False,False,False,True,False,False,False,False
275000,14365,10,False,False,False,True,False,False,True,False,False,False,False
2750000,41000,8,True,False,False,False,True,False,False,False,False,False,False
484999,65000,12,True,False,False,False,False,False,True,False,False,False,False
565000,65000,10,True,False,False,False,False,False,True,False,False,False,False
425000,61083,12,True,False,False,False,False,False,True,False,False,False,False
925000,75000,12,True,False,False,False,True,False,True,False,False,False,False
565000,72000,13,True,False,False,False,False,False,True,False,False,False,False
525000,65000,11,True,False,False,False,False,False,True,False,False,False,False
1650000,55000,8,True,False,False,False,False,False,True,False,False,False,False
295000,21000,10,False,False,False,True,False,False,True,False,True,False,False
2050000,66363,13,False,False,False,True,False,False,False,False,True,False,False
1475000,11700,7,False,False,False,True,False,False,False,False,False,False,False
1100000,10000,8,False,False,False,True,True,False,False,False,False,False,False
4400000,100000,11,True,False,False,False,True,False,False,False,True,False,False
670000,7104,9,False,False,False,True,False,True,True,False,False,False,False
750000,45974,10,True,False,False,False,False,True,True,False,False,False,False
760000,55340,10,False,False,False,True,False,True,True,False,False,False,False
850000,20000,8,False,False,False,True,False,False,False,False,True,False,False
390000,61585,10,True,False,False,False,False,True,True,False,False,False,False
450000,39415,9,False,False,False,True,False,True,False,False,True,False,False
425000,29654,11,False,False,False,True,False,True,True,False,False,False,False
770000,64672,9,True,False,False,False,False,True,True,False,False,False,False
1150000,54634,10,True,False,False,False,False,True,False,False,True,False,False
775000,66521,10,False,False,False,True,False,True,True,False,False,False,False
1725000,23974,7,True,False,False,False,False,False,False,False,True,False,False
2150000,43000,9,True,False,False,False,False,False,False,False,False,False,False
450000,1000,12,True,False,False,False,False,False,True,False,True,False,False
3800000,10000,7,True,False,False,False,False,False,False,False,False,False,False
1580000,86000,12,True,False,False,False,False,False,False,False,False,False,False
4950000,30000,6,True,False,False,False,False,False,False,False,False,False,False
535000,52600,9,True,False,False,False,True,False,True,False,False,False,False
225000,110000,13,False,False,False,True,True,False,True,False,True,False,False
550000,19890,8,False,False,False,True,False,False,False,False,False,False,False
625000,11918,10,False,False,False,True,False,True,True,False,False,False,False
520000,10510,8,False,False,False,True,False,False,False,False,False,False,False
239000,41000,9,False,False,False,True,False,False,True,False,False,False,False
2600000,47162,8,True,False,False,False,False,True,False,False,False,False,False
229999,49824,13,False,False,False,True,False,False,True,False,False,False,False
1300000,58500,12,True,False,False,False,False,False,False,False,False,False,False
80000,56580,20,False,False,False,True,False,False,True,False,False,False,False
385000,52000,13,True,False,False,False,False,False,True,False,False,False,False
600000,46507,8,True,False,False,False,False,True,True,False,False,False,False
350000,50000,12,False,False,False,True,True,False,True,False,True,False,False
114999,30000,11,False,False,False,True,True,False,True,False,False,False,False
380000,50000,12,False,False,False,True,True,False,True,False,True,False,False
95000,100000,30,False,False,False,True,True,False,True,False,True,False,False
900000,35000,9,True,False,False,False,True,False,True,False,False,False,False
200999,90000,13,False,False,False,True,True,False,True,False,True,False,False
229999,11451,11,False,False,False,True,True,False,True,False,False,False,False
800000,60000,6,True,False,False,False,True,False,True,False,False,False,False
150000,172000,13,True,False,False,False,True,False,True,False,True,False,False
600000,60000,7,True,False,False,False,True,False,True,False,False,False,False
150000,150000,20,True,False,False,False,True,False,True,False,False,False,False
150000,66000,16,True,False,False,False,True,False,True,False,False,False,False
380000,5000,6,False,False,False,True,True,False,True,False,False,False,False
80000,66508,19,False,False,False,True,True,False,True,False,True,False,False
